image_id,original_id,measurement_id,foup_slot,bevel_section,flame_no,split,making_defect_type,selection_no,defect_class
1_01_02_A1_0419_O,1_01_02_A1_0419,1_01_02,,A1,419,O,,,01_normal
1_01_02_A1_0420_I,1_01_02_A1_0420,1_01_02,,A1,420,I,,,01_normal
1_01_02_A1_0420_O,1_01_02_A1_0420,1_01_02,,A1,420,O,,,01_normal
1_01_02_A1_0421_I,1_01_02_A1_0421,1_01_02,,A1,421,I,,,01_normal
1_01_02_A1_0421_O,1_01_02_A1_0421,1_01_02,,A1,421,O,,,01_normal
1_01_02_A1_0422_I,1_01_02_A1_0422,1_01_02,,A1,422,I,,,01_normal
1_01_02_A1_0422_O,1_01_02_A1_0422,1_01_02,,A1,422,O,,,01_normal
1_01_02_A1_0423_I,1_01_02_A1_0423,1_01_02,,A1,423,I,,,01_normal
1_01_02_A1_0423_O,1_01_02_A1_0423,1_01_02,,A1,423,O,,,01_normal
1_01_02_A1_0424_I,1_01_02_A1_0424,1_01_02,,A1,424,I,,,01_normal
1_01_02_A1_0424_O,1_01_02_A1_0424,1_01_02,,A1,424,O,,,01_normal
1_01_02_A1_0425_I,1_01_02_A1_0425,1_01_02,,A1,425,I,,,01_normal
1_01_02_A1_0425_O,1_01_02_A1_0425,1_01_02,,A1,425,O,,,01_normal
1_01_02_A1_0426_I,1_01_02_A1_0426,1_01_02,,A1,426,I,,,01_normal
1_01_02_A1_0426_O,1_01_02_A1_0426,1_01_02,,A1,426,O,,,01_normal
1_01_02_A1_0427_I,1_01_02_A1_0427,1_01_02,,A1,427,I,,,01_normal
1_01_02_A1_0427_O,1_01_02_A1_0427,1_01_02,,A1,427,O,,,01_normal
1_01_02_A1_0428_I,1_01_02_A1_0428,1_01_02,,A1,428,I,,,01_normal
1_01_02_A1_0428_O,1_01_02_A1_0428,1_01_02,,A1,428,O,,,01_normal
1_01_02_A1_0429_I,1_01_02_A1_0429,1_01_02,,A1,429,I,,,01_normal
1_01_02_A1_0429_O,1_01_02_A1_0429,1_01_02,,A1,429,O,,,01_normal
1_01_02_A1_0430_I,1_01_02_A1_0430,1_01_02,,A1,430,I,,,01_normal
1_01_02_A1_0430_O,1_01_02_A1_0430,1_01_02,,A1,430,O,,,01_normal
1_01_02_A1_0431_I,1_01_02_A1_0431,1_01_02,,A1,431,I,,,01_normal
1_01_02_A1_0431_O,1_01_02_A1_0431,1_01_02,,A1,431,O,,,01_normal
1_01_02_A1_0432_I,1_01_02_A1_0432,1_01_02,,A1,432,I,,,01_normal
1_01_02_A1_0432_O,1_01_02_A1_0432,1_01_02,,A1,432,O,,,01_normal
1_01_02_A1_0433_I,1_01_02_A1_0433,1_01_02,,A1,433,I,,,01_normal
1_01_02_A1_0433_O,1_01_02_A1_0433,1_01_02,,A1,433,O,,,01_normal
1_01_02_A1_0434_I,1_01_02_A1_0434,1_01_02,,A1,434,I,,,01_normal
1_01_02_A1_0434_O,1_01_02_A1_0434,1_01_02,,A1,434,O,,,01_normal
1_01_02_A1_0435_I,1_01_02_A1_0435,1_01_02,,A1,435,I,,,01_normal
1_01_02_A1_0435_O,1_01_02_A1_0435,1_01_02,,A1,435,O,,,01_normal
1_01_02_A1_0436_I,1_01_02_A1_0436,1_01_02,,A1,436,I,,,01_normal
1_01_02_A1_0436_O,1_01_02_A1_0436,1_01_02,,A1,436,O,,,01_normal
1_01_02_A1_0437_I,1_01_02_A1_0437,1_01_02,,A1,437,I,,,01_normal
1_01_02_A1_0437_O,1_01_02_A1_0437,1_01_02,,A1,437,O,,,01_normal
1_01_02_A1_0438_I,1_01_02_A1_0438,1_01_02,,A1,438,I,,,01_normal
1_01_02_A1_0438_O,1_01_02_A1_0438,1_01_02,,A1,438,O,,,01_normal
1_01_02_A1_0439_I,1_01_02_A1_0439,1_01_02,,A1,439,I,,,01_normal
1_01_02_A1_0439_O,1_01_02_A1_0439,1_01_02,,A1,439,O,,,01_normal
1_01_02_A1_0440_I,1_01_02_A1_0440,1_01_02,,A1,440,I,,,01_normal
1_01_02_A1_0440_O,1_01_02_A1_0440,1_01_02,,A1,440,O,,,01_normal
1_01_02_A1_0441_I,1_01_02_A1_0441,1_01_02,,A1,441,I,,,01_normal
1_01_02_A1_0441_O,1_01_02_A1_0441,1_01_02,,A1,441,O,,,01_normal
1_01_02_A1_0442_I,1_01_02_A1_0442,1_01_02,,A1,442,I,,,01_normal
1_01_02_A1_0442_O,1_01_02_A1_0442,1_01_02,,A1,442,O,,,01_normal
1_01_02_A1_0443_I,1_01_02_A1_0443,1_01_02,,A1,443,I,,,01_normal
1_01_02_A1_0443_O,1_01_02_A1_0443,1_01_02,,A1,443,O,,,01_normal
1_01_02_A1_0444_I,1_01_02_A1_0444,1_01_02,,A1,444,I,,,01_normal
1_01_02_A1_0444_O,1_01_02_A1_0444,1_01_02,,A1,444,O,,,01_normal
1_01_02_A1_0445_I,1_01_02_A1_0445,1_01_02,,A1,445,I,,,01_normal
1_01_02_A1_0445_O,1_01_02_A1_0445,1_01_02,,A1,445,O,,,01_normal
1_01_02_A1_0446_I,1_01_02_A1_0446,1_01_02,,A1,446,I,,,01_normal
1_01_02_A1_0446_O,1_01_02_A1_0446,1_01_02,,A1,446,O,,,01_normal
1_01_02_A1_0447_I,1_01_02_A1_0447,1_01_02,,A1,447,I,,,01_normal
1_01_02_A1_0447_O,1_01_02_A1_0447,1_01_02,,A1,447,O,,,01_normal
1_01_02_A1_0448_I,1_01_02_A1_0448,1_01_02,,A1,448,I,,,01_normal
1_01_02_A1_0448_O,1_01_02_A1_0448,1_01_02,,A1,448,O,,,01_normal
1_01_02_A1_0449_I,1_01_02_A1_0449,1_01_02,,A1,449,I,,,01_normal
1_01_02_A1_0449_O,1_01_02_A1_0449,1_01_02,,A1,449,O,,,01_normal
1_01_02_A1_0450_I,1_01_02_A1_0450,1_01_02,,A1,450,I,,,01_normal
1_01_02_A1_0450_O,1_01_02_A1_0450,1_01_02,,A1,450,O,,,01_normal
1_01_02_A1_0451_I,1_01_02_A1_0451,1_01_02,,A1,451,I,,,01_normal
1_01_02_A1_0451_O,1_01_02_A1_0451,1_01_02,,A1,451,O,,,01_normal
1_01_02_A1_0452_I,1_01_02_A1_0452,1_01_02,,A1,452,I,,,01_normal
1_01_02_A1_0452_O,1_01_02_A1_0452,1_01_02,,A1,452,O,,,01_normal
1_01_02_A1_0453_I,1_01_02_A1_0453,1_01_02,,A1,453,I,,,01_normal
1_01_02_A1_0453_O,1_01_02_A1_0453,1_01_02,,A1,453,O,,,01_normal
1_01_02_A1_0454_I,1_01_02_A1_0454,1_01_02,,A1,454,I,,,01_normal
1_01_02_A1_0454_O,1_01_02_A1_0454,1_01_02,,A1,454,O,,,01_normal
1_01_02_A1_0455_I,1_01_02_A1_0455,1_01_02,,A1,455,I,,,01_normal
1_01_02_A1_0455_O,1_01_02_A1_0455,1_01_02,,A1,455,O,,,01_normal
1_01_02_A1_0456_I,1_01_02_A1_0456,1_01_02,,A1,456,I,,,01_normal
1_01_02_A1_0456_O,1_01_02_A1_0456,1_01_02,,A1,456,O,,,01_normal
1_01_02_A1_0457_I,1_01_02_A1_0457,1_01_02,,A1,457,I,,,01_normal
1_01_02_A1_0457_O,1_01_02_A1_0457,1_01_02,,A1,457,O,,,01_normal
1_01_02_A1_0458_I,1_01_02_A1_0458,1_01_02,,A1,458,I,,,01_normal
1_01_02_A1_0458_O,1_01_02_A1_0458,1_01_02,,A1,458,O,,,01_normal
1_01_02_A1_0459_I,1_01_02_A1_0459,1_01_02,,A1,459,I,,,01_normal
1_01_02_A1_0459_O,1_01_02_A1_0459,1_01_02,,A1,459,O,,,01_normal
1_01_02_A1_0460_I,1_01_02_A1_0460,1_01_02,,A1,460,I,,,01_normal
1_01_02_A1_0460_O,1_01_02_A1_0460,1_01_02,,A1,460,O,,,01_normal
1_01_02_A1_0461_I,1_01_02_A1_0461,1_01_02,,A1,461,I,,,01_normal
1_01_02_A1_0461_O,1_01_02_A1_0461,1_01_02,,A1,461,O,,,01_normal
1_01_02_A1_0462_I,1_01_02_A1_0462,1_01_02,,A1,462,I,,,01_normal
1_01_02_A1_0462_O,1_01_02_A1_0462,1_01_02,,A1,462,O,,,01_normal
1_01_02_A1_0463_I,1_01_02_A1_0463,1_01_02,,A1,463,I,,,01_normal
1_01_02_A1_0463_O,1_01_02_A1_0463,1_01_02,,A1,463,O,,,01_normal
1_01_02_A1_0464_I,1_01_02_A1_0464,1_01_02,,A1,464,I,,,01_normal
1_01_02_A1_0464_O,1_01_02_A1_0464,1_01_02,,A1,464,O,,,01_normal
1_01_02_A1_0465_I,1_01_02_A1_0465,1_01_02,,A1,465,I,,,01_normal
1_01_02_A1_0465_O,1_01_02_A1_0465,1_01_02,,A1,465,O,,,01_normal
1_01_02_A1_0466_I,1_01_02_A1_0466,1_01_02,,A1,466,I,,,01_normal
1_01_02_A1_0466_O,1_01_02_A1_0466,1_01_02,,A1,466,O,,,01_normal
1_01_02_A1_0467_I,1_01_02_A1_0467,1_01_02,,A1,467,I,,,01_normal
1_01_02_A1_0467_O,1_01_02_A1_0467,1_01_02,,A1,467,O,,,01_normal
1_01_02_A1_0468_I,1_01_02_A1_0468,1_01_02,,A1,468,I,,,01_normal
1_01_02_A1_0468_O,1_01_02_A1_0468,1_01_02,,A1,468,O,,,01_normal
1_01_02_A1_0469_I,1_01_02_A1_0469,1_01_02,,A1,469,I,,,01_normal
1_01_02_A1_0469_O,1_01_02_A1_0469,1_01_02,,A1,469,O,,,01_normal
1_01_02_A1_0470_I,1_01_02_A1_0470,1_01_02,,A1,470,I,,,01_normal
1_01_02_A1_0470_O,1_01_02_A1_0470,1_01_02,,A1,470,O,,,01_normal
1_01_02_A1_0471_I,1_01_02_A1_0471,1_01_02,,A1,471,I,,,01_normal
1_01_02_A1_0471_O,1_01_02_A1_0471,1_01_02,,A1,471,O,,,01_normal
1_01_02_A1_0472_I,1_01_02_A1_0472,1_01_02,,A1,472,I,,,01_normal
1_01_02_A1_0472_O,1_01_02_A1_0472,1_01_02,,A1,472,O,,,01_normal
1_01_02_A1_0473_I,1_01_02_A1_0473,1_01_02,,A1,473,I,,,01_normal
1_01_02_A1_0473_O,1_01_02_A1_0473,1_01_02,,A1,473,O,,,01_normal
1_01_02_A1_0474_I,1_01_02_A1_0474,1_01_02,,A1,474,I,,,01_normal
1_01_02_A1_0474_O,1_01_02_A1_0474,1_01_02,,A1,474,O,,,01_normal
1_01_02_A1_0475_I,1_01_02_A1_0475,1_01_02,,A1,475,I,,,01_normal
1_01_02_A1_0475_O,1_01_02_A1_0475,1_01_02,,A1,475,O,,,01_normal
1_01_02_A1_0476_I,1_01_02_A1_0476,1_01_02,,A1,476,I,,,01_normal
1_01_02_A1_0476_O,1_01_02_A1_0476,1_01_02,,A1,476,O,,,01_normal
1_01_02_A1_0477_I,1_01_02_A1_0477,1_01_02,,A1,477,I,,,01_normal
1_01_02_A1_0477_O,1_01_02_A1_0477,1_01_02,,A1,477,O,,,01_normal
1_01_02_A1_0478_I,1_01_02_A1_0478,1_01_02,,A1,478,I,,,01_normal
1_01_02_A1_0478_O,1_01_02_A1_0478,1_01_02,,A1,478,O,,,01_normal
1_01_02_A1_0479_I,1_01_02_A1_0479,1_01_02,,A1,479,I,,,01_normal
1_01_02_A1_0479_O,1_01_02_A1_0479,1_01_02,,A1,479,O,,,01_normal
1_01_02_C1_0000,1_01_02_C1_0000,1_01_02,,C1,0,,,,01_normal
1_01_02_C1_0001,1_01_02_C1_0001,1_01_02,,C1,1,,,,01_normal
1_01_02_C1_0002,1_01_02_C1_0002,1_01_02,,C1,2,,,,01_normal
1_01_02_C1_0003,1_01_02_C1_0003,1_01_02,,C1,3,,,,01_normal
1_01_02_C1_0004,1_01_02_C1_0004,1_01_02,,C1,4,,,,01_normal
1_01_02_C1_0005,1_01_02_C1_0005,1_01_02,,C1,5,,,,01_normal
1_01_02_C1_0006,1_01_02_C1_0006,1_01_02,,C1,6,,,,01_normal
1_01_02_C1_0007,1_01_02_C1_0007,1_01_02,,C1,7,,,,01_normal
1_01_02_C1_0008,1_01_02_C1_0008,1_01_02,,C1,8,,,,01_normal
1_01_02_C1_0009,1_01_02_C1_0009,1_01_02,,C1,9,,,,01_normal
1_01_02_C1_0010,1_01_02_C1_0010,1_01_02,,C1,10,,,,01_normal
1_01_02_C1_0011,1_01_02_C1_0011,1_01_02,,C1,11,,,,01_normal
1_01_02_C1_0012,1_01_02_C1_0012,1_01_02,,C1,12,,,,01_normal
1_01_02_C1_0013,1_01_02_C1_0013,1_01_02,,C1,13,,,,01_normal
1_01_02_C1_0014,1_01_02_C1_0014,1_01_02,,C1,14,,,,01_normal
1_01_02_C1_0015,1_01_02_C1_0015,1_01_02,,C1,15,,,,01_normal
1_01_02_C1_0016,1_01_02_C1_0016,1_01_02,,C1,16,,,,01_normal
1_01_02_C1_0017,1_01_02_C1_0017,1_01_02,,C1,17,,,,01_normal
1_01_02_C1_0018,1_01_02_C1_0018,1_01_02,,C1,18,,,,01_normal
1_01_02_C1_0019,1_01_02_C1_0019,1_01_02,,C1,19,,,,01_normal
1_01_02_C1_0020,1_01_02_C1_0020,1_01_02,,C1,20,,,,01_normal
1_01_02_C1_0021,1_01_02_C1_0021,1_01_02,,C1,21,,,,01_normal
1_01_02_C1_0022,1_01_02_C1_0022,1_01_02,,C1,22,,,,01_normal
1_01_02_C1_0144,1_01_02_C1_0144,1_01_02,,C1,144,,,,01_normal
1_01_02_C1_0145,1_01_02_C1_0145,1_01_02,,C1,145,,,,01_normal
1_01_02_C1_0146,1_01_02_C1_0146,1_01_02,,C1,146,,,,01_normal
1_01_02_C1_0147,1_01_02_C1_0147,1_01_02,,C1,147,,,,01_normal
1_01_02_C1_0148,1_01_02_C1_0148,1_01_02,,C1,148,,,,01_normal
1_01_02_C1_0149,1_01_02_C1_0149,1_01_02,,C1,149,,,,01_normal
1_01_02_C1_0150,1_01_02_C1_0150,1_01_02,,C1,150,,,,01_normal
1_01_02_C1_0151,1_01_02_C1_0151,1_01_02,,C1,151,,,,01_normal
1_01_02_C1_0152,1_01_02_C1_0152,1_01_02,,C1,152,,,,01_normal
1_01_02_C1_0153,1_01_02_C1_0153,1_01_02,,C1,153,,,,01_normal
1_01_02_C1_0154,1_01_02_C1_0154,1_01_02,,C1,154,,,,01_normal
1_01_02_C1_0155,1_01_02_C1_0155,1_01_02,,C1,155,,,,01_normal
1_01_02_C1_0156,1_01_02_C1_0156,1_01_02,,C1,156,,,,01_normal
1_01_02_C1_0157,1_01_02_C1_0157,1_01_02,,C1,157,,,,01_normal
1_01_02_C1_0158,1_01_02_C1_0158,1_01_02,,C1,158,,,,01_normal
1_01_02_C1_0159,1_01_02_C1_0159,1_01_02,,C1,159,,,,01_normal
1_01_02_C1_0160,1_01_02_C1_0160,1_01_02,,C1,160,,,,01_normal
1_01_02_C1_0164,1_01_02_C1_0164,1_01_02,,C1,164,,,,01_normal
1_01_02_C1_0167,1_01_02_C1_0167,1_01_02,,C1,167,,,,01_normal
1_01_02_C1_0168,1_01_02_C1_0168,1_01_02,,C1,168,,,,01_normal
1_01_02_C1_0169,1_01_02_C1_0169,1_01_02,,C1,169,,,,01_normal
1_01_02_C1_0170,1_01_02_C1_0170,1_01_02,,C1,170,,,,01_normal
1_01_02_C1_0171,1_01_02_C1_0171,1_01_02,,C1,171,,,,01_normal
1_01_02_C1_0172,1_01_02_C1_0172,1_01_02,,C1,172,,,,01_normal
1_01_02_C1_0173,1_01_02_C1_0173,1_01_02,,C1,173,,,,01_normal
1_01_02_C1_0174,1_01_02_C1_0174,1_01_02,,C1,174,,,,01_normal
1_01_02_C1_0175,1_01_02_C1_0175,1_01_02,,C1,175,,,,01_normal
1_01_02_C1_0176,1_01_02_C1_0176,1_01_02,,C1,176,,,,01_normal
1_01_02_C1_0177,1_01_02_C1_0177,1_01_02,,C1,177,,,,01_normal
1_01_02_C1_0178,1_01_02_C1_0178,1_01_02,,C1,178,,,,01_normal
1_01_02_C1_0179,1_01_02_C1_0179,1_01_02,,C1,179,,,,01_normal
1_01_02_C1_0180,1_01_02_C1_0180,1_01_02,,C1,180,,,,01_normal
1_01_02_C1_0181,1_01_02_C1_0181,1_01_02,,C1,181,,,,01_normal
1_01_02_C1_0182,1_01_02_C1_0182,1_01_02,,C1,182,,,,01_normal
1_01_02_C1_0183,1_01_02_C1_0183,1_01_02,,C1,183,,,,01_normal
1_01_02_C1_0184,1_01_02_C1_0184,1_01_02,,C1,184,,,,01_normal
1_01_02_C1_0185,1_01_02_C1_0185,1_01_02,,C1,185,,,,01_normal
1_01_02_C1_0186,1_01_02_C1_0186,1_01_02,,C1,186,,,,01_normal
1_01_02_C1_0187,1_01_02_C1_0187,1_01_02,,C1,187,,,,01_normal
1_01_02_C1_0188,1_01_02_C1_0188,1_01_02,,C1,188,,,,01_normal
1_01_02_C1_0189,1_01_02_C1_0189,1_01_02,,C1,189,,,,01_normal
1_01_02_C1_0190,1_01_02_C1_0190,1_01_02,,C1,190,,,,01_normal
1_01_02_C1_0191,1_01_02_C1_0191,1_01_02,,C1,191,,,,01_normal
1_01_02_C1_0192,1_01_02_C1_0192,1_01_02,,C1,192,,,,01_normal
1_01_02_C1_0193,1_01_02_C1_0193,1_01_02,,C1,193,,,,01_normal
1_01_02_C1_0194,1_01_02_C1_0194,1_01_02,,C1,194,,,,01_normal
1_01_02_C1_0195,1_01_02_C1_0195,1_01_02,,C1,195,,,,01_normal
1_01_02_C1_0196,1_01_02_C1_0196,1_01_02,,C1,196,,,,01_normal
1_01_02_C1_0197,1_01_02_C1_0197,1_01_02,,C1,197,,,,01_normal
1_01_02_C1_0198,1_01_02_C1_0198,1_01_02,,C1,198,,,,01_normal
1_01_02_C1_0200,1_01_02_C1_0200,1_01_02,,C1,200,,,,01_normal
1_01_02_C1_0201,1_01_02_C1_0201,1_01_02,,C1,201,,,,01_normal
1_01_02_C1_0202,1_01_02_C1_0202,1_01_02,,C1,202,,,,01_normal
1_01_02_C1_0203,1_01_02_C1_0203,1_01_02,,C1,203,,,,01_normal
1_01_02_C1_0204,1_01_02_C1_0204,1_01_02,,C1,204,,,,01_normal
1_01_02_C1_0205,1_01_02_C1_0205,1_01_02,,C1,205,,,,01_normal
1_01_02_C1_0206,1_01_02_C1_0206,1_01_02,,C1,206,,,,01_normal
1_01_02_C1_0207,1_01_02_C1_0207,1_01_02,,C1,207,,,,01_normal
1_01_02_C1_0210,1_01_02_C1_0210,1_01_02,,C1,210,,,,01_normal
1_01_02_C1_0211,1_01_02_C1_0211,1_01_02,,C1,211,,,,01_normal
1_01_02_C1_0212,1_01_02_C1_0212,1_01_02,,C1,212,,,,01_normal
1_01_02_C1_0213,1_01_02_C1_0213,1_01_02,,C1,213,,,,01_normal
1_01_02_C1_0216,1_01_02_C1_0216,1_01_02,,C1,216,,,,01_normal
1_01_02_C1_0217,1_01_02_C1_0217,1_01_02,,C1,217,,,,01_normal
1_01_02_C1_0218,1_01_02_C1_0218,1_01_02,,C1,218,,,,01_normal
1_01_02_C1_0219,1_01_02_C1_0219,1_01_02,,C1,219,,,,01_normal
1_01_02_C1_0220,1_01_02_C1_0220,1_01_02,,C1,220,,,,01_normal
1_01_02_C1_0221,1_01_02_C1_0221,1_01_02,,C1,221,,,,01_normal
1_01_02_C1_0222,1_01_02_C1_0222,1_01_02,,C1,222,,,,01_normal
1_01_02_C1_0223,1_01_02_C1_0223,1_01_02,,C1,223,,,,01_normal
1_01_02_C1_0224,1_01_02_C1_0224,1_01_02,,C1,224,,,,01_normal
1_01_02_C1_0225,1_01_02_C1_0225,1_01_02,,C1,225,,,,01_normal
1_01_02_C1_0226,1_01_02_C1_0226,1_01_02,,C1,226,,,,01_normal
1_01_02_C1_0227,1_01_02_C1_0227,1_01_02,,C1,227,,,,01_normal
1_01_02_C1_0228,1_01_02_C1_0228,1_01_02,,C1,228,,,,01_normal
1_01_02_C1_0229,1_01_02_C1_0229,1_01_02,,C1,229,,,,01_normal
1_01_02_C1_0230,1_01_02_C1_0230,1_01_02,,C1,230,,,,01_normal
1_01_02_C1_0231,1_01_02_C1_0231,1_01_02,,C1,231,,,,01_normal
1_01_02_C1_0232,1_01_02_C1_0232,1_01_02,,C1,232,,,,01_normal
1_01_02_C1_0233,1_01_02_C1_0233,1_01_02,,C1,233,,,,01_normal
1_01_02_C1_0234,1_01_02_C1_0234,1_01_02,,C1,234,,,,01_normal
1_01_02_C1_0235,1_01_02_C1_0235,1_01_02,,C1,235,,,,01_normal
1_01_02_C1_0236,1_01_02_C1_0236,1_01_02,,C1,236,,,,01_normal
1_01_02_C1_0237,1_01_02_C1_0237,1_01_02,,C1,237,,,,01_normal
1_01_02_C1_0238,1_01_02_C1_0238,1_01_02,,C1,238,,,,01_normal
1_01_02_C1_0239,1_01_02_C1_0239,1_01_02,,C1,239,,,,01_normal
1_01_02_C1_0240,1_01_02_C1_0240,1_01_02,,C1,240,,,,01_normal
1_01_02_C1_0241,1_01_02_C1_0241,1_01_02,,C1,241,,,,01_normal
1_01_02_C1_0242,1_01_02_C1_0242,1_01_02,,C1,242,,,,01_normal
1_01_02_C1_0243,1_01_02_C1_0243,1_01_02,,C1,243,,,,01_normal
1_01_02_C1_0244,1_01_02_C1_0244,1_01_02,,C1,244,,,,01_normal
1_01_02_C1_0245,1_01_02_C1_0245,1_01_02,,C1,245,,,,01_normal
1_01_02_C1_0246,1_01_02_C1_0246,1_01_02,,C1,246,,,,01_normal
1_01_02_C1_0247,1_01_02_C1_0247,1_01_02,,C1,247,,,,01_normal
1_01_02_C1_0248,1_01_02_C1_0248,1_01_02,,C1,248,,,,01_normal
1_01_02_C1_0249,1_01_02_C1_0249,1_01_02,,C1,249,,,,01_normal
1_01_02_C1_0250,1_01_02_C1_0250,1_01_02,,C1,250,,,,01_normal
1_01_02_C1_0251,1_01_02_C1_0251,1_01_02,,C1,251,,,,01_normal
1_01_02_C1_0252,1_01_02_C1_0252,1_01_02,,C1,252,,,,01_normal
1_01_02_C1_0253,1_01_02_C1_0253,1_01_02,,C1,253,,,,01_normal
1_01_02_C1_0254,1_01_02_C1_0254,1_01_02,,C1,254,,,,01_normal
1_01_02_C1_0255,1_01_02_C1_0255,1_01_02,,C1,255,,,,01_normal
1_01_02_C1_0256,1_01_02_C1_0256,1_01_02,,C1,256,,,,01_normal
1_01_02_C1_0257,1_01_02_C1_0257,1_01_02,,C1,257,,,,01_normal
1_01_02_C1_0258,1_01_02_C1_0258,1_01_02,,C1,258,,,,01_normal
1_01_02_C1_0259,1_01_02_C1_0259,1_01_02,,C1,259,,,,01_normal
1_01_02_C1_0260,1_01_02_C1_0260,1_01_02,,C1,260,,,,01_normal
1_01_02_C1_0261,1_01_02_C1_0261,1_01_02,,C1,261,,,,01_normal
1_01_02_C1_0262,1_01_02_C1_0262,1_01_02,,C1,262,,,,01_normal
1_01_02_C1_0384,1_01_02_C1_0384,1_01_02,,C1,384,,,,01_normal
1_01_02_C1_0385,1_01_02_C1_0385,1_01_02,,C1,385,,,,01_normal
1_01_02_C1_0386,1_01_02_C1_0386,1_01_02,,C1,386,,,,01_normal
1_01_02_C1_0387,1_01_02_C1_0387,1_01_02,,C1,387,,,,01_normal
1_01_02_C1_0388,1_01_02_C1_0388,1_01_02,,C1,388,,,,01_normal
1_01_02_C1_0389,1_01_02_C1_0389,1_01_02,,C1,389,,,,01_normal
1_01_02_C1_0390,1_01_02_C1_0390,1_01_02,,C1,390,,,,01_normal
1_01_02_C1_0391,1_01_02_C1_0391,1_01_02,,C1,391,,,,01_normal
1_01_02_C1_0392,1_01_02_C1_0392,1_01_02,,C1,392,,,,01_normal
1_01_02_C1_0393,1_01_02_C1_0393,1_01_02,,C1,393,,,,01_normal
1_01_02_C1_0394,1_01_02_C1_0394,1_01_02,,C1,394,,,,01_normal
1_01_02_C1_0395,1_01_02_C1_0395,1_01_02,,C1,395,,,,01_normal
1_01_02_C1_0396,1_01_02_C1_0396,1_01_02,,C1,396,,,,01_normal
1_01_02_C1_0397,1_01_02_C1_0397,1_01_02,,C1,397,,,,01_normal
1_01_02_C1_0398,1_01_02_C1_0398,1_01_02,,C1,398,,,,01_normal
1_01_02_C1_0399,1_01_02_C1_0399,1_01_02,,C1,399,,,,01_normal
1_01_02_C1_0400,1_01_02_C1_0400,1_01_02,,C1,400,,,,01_normal
1_01_02_C1_0401,1_01_02_C1_0401,1_01_02,,C1,401,,,,01_normal
1_01_02_C1_0402,1_01_02_C1_0402,1_01_02,,C1,402,,,,01_normal
1_01_02_C1_0403,1_01_02_C1_0403,1_01_02,,C1,403,,,,01_normal
1_01_02_C1_0404,1_01_02_C1_0404,1_01_02,,C1,404,,,,01_normal
1_01_02_C1_0405,1_01_02_C1_0405,1_01_02,,C1,405,,,,01_normal
1_01_02_C1_0406,1_01_02_C1_0406,1_01_02,,C1,406,,,,01_normal
1_01_02_C1_0407,1_01_02_C1_0407,1_01_02,,C1,407,,,,01_normal
1_01_02_C1_0408,1_01_02_C1_0408,1_01_02,,C1,408,,,,01_normal
1_01_02_C1_0409,1_01_02_C1_0409,1_01_02,,C1,409,,,,01_normal
1_01_02_C1_0410,1_01_02_C1_0410,1_01_02,,C1,410,,,,01_normal
1_01_02_C1_0411,1_01_02_C1_0411,1_01_02,,C1,411,,,,01_normal
1_01_02_C1_0412,1_01_02_C1_0412,1_01_02,,C1,412,,,,01_normal
1_01_02_C1_0413,1_01_02_C1_0413,1_01_02,,C1,413,,,,01_normal
1_01_02_C1_0414,1_01_02_C1_0414,1_01_02,,C1,414,,,,01_normal
1_01_02_C1_0415,1_01_02_C1_0415,1_01_02,,C1,415,,,,01_normal
1_01_02_C1_0416,1_01_02_C1_0416,1_01_02,,C1,416,,,,01_normal
1_01_02_C1_0417,1_01_02_C1_0417,1_01_02,,C1,417,,,,01_normal
1_01_02_C1_0418,1_01_02_C1_0418,1_01_02,,C1,418,,,,01_normal
1_01_02_C1_0419,1_01_02_C1_0419,1_01_02,,C1,419,,,,01_normal
1_01_02_C1_0420,1_01_02_C1_0420,1_01_02,,C1,420,,,,01_normal
1_01_02_C1_0421,1_01_02_C1_0421,1_01_02,,C1,421,,,,01_normal
1_01_02_C1_0422,1_01_02_C1_0422,1_01_02,,C1,422,,,,01_normal
1_01_02_C1_0423,1_01_02_C1_0423,1_01_02,,C1,423,,,,01_normal
1_01_02_C1_0424,1_01_02_C1_0424,1_01_02,,C1,424,,,,01_normal
1_01_02_C1_0425,1_01_02_C1_0425,1_01_02,,C1,425,,,,01_normal
1_01_02_C1_0426,1_01_02_C1_0426,1_01_02,,C1,426,,,,01_normal
1_01_02_C1_0427,1_01_02_C1_0427,1_01_02,,C1,427,,,,01_normal
1_01_02_C1_0428,1_01_02_C1_0428,1_01_02,,C1,428,,,,01_normal
1_01_02_C1_0429,1_01_02_C1_0429,1_01_02,,C1,429,,,,01_normal
1_01_02_C1_0430,1_01_02_C1_0430,1_01_02,,C1,430,,,,01_normal
1_01_02_C1_0431,1_01_02_C1_0431,1_01_02,,C1,431,,,,01_normal
1_01_02_C1_0432,1_01_02_C1_0432,1_01_02,,C1,432,,,,01_normal
1_01_02_C1_0433,1_01_02_C1_0433,1_01_02,,C1,433,,,,01_normal
1_01_02_C1_0434,1_01_02_C1_0434,1_01_02,,C1,434,,,,01_normal
1_01_02_C1_0435,1_01_02_C1_0435,1_01_02,,C1,435,,,,01_normal
1_01_02_C1_0436,1_01_02_C1_0436,1_01_02,,C1,436,,,,01_normal
1_01_02_C1_0437,1_01_02_C1_0437,1_01_02,,C1,437,,,,01_normal
1_01_02_C1_0438,1_01_02_C1_0438,1_01_02,,C1,438,,,,01_normal
